Дата;Время начала;Время окончания;Ср. скор. отв.;Ср. время разговора
04.05.2017;17:30;18:00;264;135
04.05.2017;18:00;18:30;164;132
04.05.2017;18:30;19:00;53;120
04.05.2017;19:00;19:30;13;109
04.05.2017;19:30;20:00;8;102
04.05.2017;20:00;20:30;121;154
04.05.2017;20:30;21:00;28;101
04.05.2017;21:00;21:30;55;157
04.05.2017;21:30;22:00;96;158
04.05.2017;22:00;22:30;131;190
04.05.2017;22:30;23:00;56;193
04.05.2017;23:00;23:30;63;166
04.05.2017;23:30;0:00;45;168
04.05.2017;0:00;0:30;;
04.05.2017;0:30;1:00;;
04.05.2017;1:00;1:30;;
04.05.2017;1:30;2:00;;
04.05.2017;2:00;2:30;;
04.05.2017;2:30;3:00;;
04.05.2017;3:00;3:30;;
04.05.2017;3:30;4:00;;
04.05.2017;4:00;4:30;;
04.05.2017;4:30;5:00;;
04.05.2017;5:00;5:30;;
04.05.2017;5:30;6:00;;
04.05.2017;6:00;6:30;;
04.05.2017;6:30;7:00;;
04.05.2017;7:00;7:30;4;18
04.05.2017;7:30;8:00;63;145
04.05.2017;8:00;8:30;4;49
04.05.2017;8:30;9:00;3;47
04.05.2017;9:00;9:30;2;104
04.05.2017;9:30;10:00;3;117
04.05.2017;10:00;10:30;4;82
04.05.2017;10:30;11:00;5;79
04.05.2017;11:00;11:30;5;62
04.05.2017;11:30;12:00;6;125
04.05.2017;12:00;12:30;3;91
04.05.2017;12:30;13:00;9;119
04.05.2017;13:00;13:30;3;139
04.05.2017;13:30;14:00;3;653
04.05.2017;14:00;14:30;8;199
04.05.2017;14:30;15:00;5;36
04.05.2017;15:00;15:30;3;56
04.05.2017;15:30;16:00;16;261
04.05.2017;16:00;16:30;6;133
04.05.2017;16:30;17:00;1;34
04.05.2017;17:00;17:30;8;170
04.05.2017;17:30;18:00;15;124
04.05.2017;18:00;18:30;49;28
04.05.2017;18:30;19:00;25;152
04.05.2017;19:00;19:30;;
04.05.2017;19:30;20:00;;
04.05.2017;20:00;20:30;;
04.05.2017;20:30;21:00;;
04.05.2017;21:00;21:30;;
04.05.2017;21:30;22:00;;
04.05.2017;22:00;22:30;;
04.05.2017;22:30;23:00;6;117
04.05.2017;23:00;23:30;;
04.05.2017;23:30;0:00;;
04.05.2017;0:00;0:30;;
04.05.2017;0:30;1:00;;
04.05.2017;1:00;1:30;;
04.05.2017;1:30;2:00;;
04.05.2017;2:00;2:30;;
04.05.2017;2:30;3:00;;
04.05.2017;3:00;3:30;;
04.05.2017;3:30;4:00;;
04.05.2017;4:00;4:30;;
04.05.2017;4:30;5:00;;
04.05.2017;5:00;5:30;;
04.05.2017;5:30;6:00;;
04.05.2017;6:00;6:30;;
04.05.2017;6:30;7:00;7;45
04.05.2017;7:00;7:30;;
04.05.2017;7:30;8:00;4;45
04.05.2017;8:00;8:30;169;90
04.05.2017;8:30;9:00;13;15
04.05.2017;9:00;9:30;4;54
04.05.2017;9:30;10:00;4;16
04.05.2017;10:00;10:30;7;38
04.05.2017;10:30;11:00;10;22
04.05.2017;11:00;11:30;;
04.05.2017;11:30;12:00;;
04.05.2017;12:00;12:30;4;94
04.05.2017;12:30;13:00;20;20
04.05.2017;13:00;13:30;3;26
04.05.2017;13:30;14:00;;
04.05.2017;14:00;14:30;3;26
04.05.2017;14:30;15:00;8;68
04.05.2017;15:00;15:30;44;75
04.05.2017;15:30;16:00;8;25
04.05.2017;16:00;16:30;79;46
04.05.2017;16:30;17:00;;
04.05.2017;17:00;17:30;29;41
04.05.2017;17:30;18:00;531;68
04.05.2017;18:00;18:30;;
04.05.2017;18:30;19:00;;
04.05.2017;19:00;19:30;;
04.05.2017;19:30;20:00;;
04.05.2017;20:00;20:30;;
04.05.2017;20:30;21:00;;
04.05.2017;21:00;21:30;10;56
04.05.2017;21:30;22:00;;
04.05.2017;22:00;22:30;;
04.05.2017;22:30;23:00;;
04.05.2017;23:00;23:30;;
04.05.2017;23:30;0:00;;
05.05.2017;0:00;0:30;;
05.05.2017;0:30;1:00;13;205
05.05.2017;1:00;1:30;;
05.05.2017;1:30;2:00;;
05.05.2017;2:00;2:30;16;97
05.05.2017;2:30;3:00;;
05.05.2017;3:00;3:30;;
05.05.2017;3:30;4:00;15;168
05.05.2017;4:00;4:30;;
05.05.2017;4:30;5:00;8;268
05.05.2017;5:00;5:30;112;80
05.05.2017;5:30;6:00;13;106
05.05.2017;6:00;6:30;16;136
05.05.2017;6:30;7:00;91;116
05.05.2017;7:00;7:30;34;74
05.05.2017;7:30;8:00;151;99
05.05.2017;8:00;8:30;61;109
05.05.2017;8:30;9:00;7;153
05.05.2017;9:00;9:30;22;138
05.05.2017;9:30;10:00;63;127
05.05.2017;10:00;10:30;26;130
05.05.2017;10:30;11:00;36;126
05.05.2017;11:00;11:30;14;115
05.05.2017;11:30;12:00;28;127
05.05.2017;12:00;12:30;20;118
05.05.2017;12:30;13:00;27;132
05.05.2017;13:00;13:30;11;112
05.05.2017;13:30;14:00;6;105
05.05.2017;14:00;14:30;65;130
05.05.2017;14:30;15:00;34;130
05.05.2017;15:00;15:30;12;119
05.05.2017;15:30;16:00;79;127
05.05.2017;16:00;16:30;256;155
05.05.2017;16:30;17:00;304;109
05.05.2017;17:00;17:30;486;131
05.05.2017;17:30;18:00;510;114
05.05.2017;18:00;18:30;372;111
05.05.2017;18:30;19:00;392;143
05.05.2017;19:00;19:30;35;145
05.05.2017;19:30;20:00;52;106
05.05.2017;20:00;20:30;226;105
05.05.2017;20:30;21:00;408;148
05.05.2017;21:00;21:30;48;183
05.05.2017;21:30;22:00;5;104
05.05.2017;22:00;22:30;74;194
05.05.2017;22:30;23:00;190;127
05.05.2017;23:00;23:30;181;424
05.05.2017;23:30;0:00;16;218
05.05.2017;0:00;0:30;;
05.05.2017;0:30;1:00;;
05.05.2017;1:00;1:30;;
05.05.2017;1:30;2:00;;
05.05.2017;2:00;2:30;;
05.05.2017;2:30;3:00;;
05.05.2017;3:00;3:30;;
05.05.2017;3:30;4:00;;
05.05.2017;4:00;4:30;;
05.05.2017;4:30;5:00;;
05.05.2017;5:00;5:30;;
05.05.2017;5:30;6:00;;
05.05.2017;6:00;6:30;;
05.05.2017;6:30;7:00;;
05.05.2017;7:00;7:30;;
05.05.2017;7:30;8:00;10;131
05.05.2017;8:00;8:30;26;60
05.05.2017;8:30;9:00;5;93
05.05.2017;9:00;9:30;10;58
05.05.2017;9:30;10:00;15;130
05.05.2017;10:00;10:30;21;71
05.05.2017;10:30;11:00;;
05.05.2017;11:00;11:30;6;152
05.05.2017;11:30;12:00;8;37
05.05.2017;12:00;12:30;5;83
05.05.2017;12:30;13:00;22;169
05.05.2017;13:00;13:30;12;112
05.05.2017;13:30;14:00;5;153
05.05.2017;14:00;14:30;22;229
05.05.2017;14:30;15:00;3;52
05.05.2017;15:00;15:30;4;82
05.05.2017;15:30;16:00;11;110
05.05.2017;16:00;16:30;53;247
05.05.2017;16:30;17:00;27;65
05.05.2017;17:00;17:30;14;66
05.05.2017;17:30;18:00;46;144
05.05.2017;18:00;18:30;55;122
05.05.2017;18:30;19:00;4;113
05.05.2017;19:00;19:30;;
05.05.2017;19:30;20:00;;
05.05.2017;20:00;20:30;107;118
05.05.2017;20:30;21:00;14;5
05.05.2017;21:00;21:30;;
05.05.2017;21:30;22:00;;
05.05.2017;22:00;22:30;19;225
05.05.2017;22:30;23:00;;
05.05.2017;23:00;23:30;;
05.05.2017;23:30;0:00;;
05.05.2017;0:00;0:30;;
05.05.2017;0:30;1:00;;
05.05.2017;1:00;1:30;;
05.05.2017;1:30;2:00;;
05.05.2017;2:00;2:30;;
05.05.2017;2:30;3:00;;
05.05.2017;3:00;3:30;;
05.05.2017;3:30;4:00;;
05.05.2017;4:00;4:30;;
05.05.2017;4:30;5:00;;
05.05.2017;5:00;5:30;;
05.05.2017;5:30;6:00;;
05.05.2017;6:00;6:30;;
05.05.2017;6:30;7:00;;
05.05.2017;7:00;7:30;;
05.05.2017;7:30;8:00;;
05.05.2017;8:00;8:30;;
05.05.2017;8:30;9:00;;
05.05.2017;9:00;9:30;;
05.05.2017;9:30;10:00;;
05.05.2017;10:00;10:30;7;17
05.05.2017;10:30;11:00;;
05.05.2017;11:00;11:30;3;56
05.05.2017;11:30;12:00;139;15
05.05.2017;12:00;12:30;39;20
05.05.2017;12:30;13:00;;
05.05.2017;13:00;13:30;18;44
05.05.2017;13:30;14:00;;
05.05.2017;14:00;14:30;;
05.05.2017;14:30;15:00;4;2
05.05.2017;15:00;15:30;;
05.05.2017;15:30;16:00;9;18
05.05.2017;16:00;16:30;157;60
05.05.2017;16:30;17:00;;
05.05.2017;17:00;17:30;;
05.05.2017;17:30;18:00;;
05.05.2017;18:00;18:30;;
05.05.2017;18:30;19:00;;
05.05.2017;19:00;19:30;;
05.05.2017;19:30;20:00;;
05.05.2017;20:00;20:30;67;107
05.05.2017;20:30;21:00;;
05.05.2017;21:00;21:30;;
05.05.2017;21:30;22:00;;
05.05.2017;22:00;22:30;220;35
05.05.2017;22:30;23:00;;
05.05.2017;23:00;23:30;;
05.05.2017;23:30;0:00;;
06.05.2017;0:00;0:30;71;248
06.05.2017;0:30;1:00;7;49
06.05.2017;1:00;1:30;13;39
06.05.2017;1:30;2:00;10;66
06.05.2017;2:00;2:30;23;165
06.05.2017;2:30;3:00;13;280
06.05.2017;3:00;3:30;;
06.05.2017;3:30;4:00;17;74
06.05.2017;4:00;4:30;;
06.05.2017;4:30;5:00;2;75
06.05.2017;5:00;5:30;15;29
06.05.2017;5:30;6:00;;
06.05.2017;6:00;6:30;10;296
06.05.2017;6:30;7:00;135;198
06.05.2017;7:00;7:30;29;77
06.05.2017;7:30;8:00;87;82
06.05.2017;8:00;8:30;17;98
06.05.2017;8:30;9:00;24;102
06.05.2017;9:00;9:30;82;96
06.05.2017;9:30;10:00;38;97
06.05.2017;10:00;10:30;123;87
06.05.2017;10:30;11:00;177;99
06.05.2017;11:00;11:30;213;109
06.05.2017;11:30;12:00;115;118
06.05.2017;12:00;12:30;190;139
06.05.2017;12:30;13:00;147;103
06.05.2017;13:00;13:30;172;108
06.05.2017;13:30;14:00;49;110
06.05.2017;14:00;14:30;42;107
06.05.2017;14:30;15:00;26;103
06.05.2017;15:00;15:30;6;79
06.05.2017;15:30;16:00;11;80
06.05.2017;16:00;16:30;9;114
06.05.2017;16:30;17:00;65;102
06.05.2017;17:00;17:30;32;108
06.05.2017;17:30;18:00;7;82
06.05.2017;18:00;18:30;10;98
06.05.2017;18:30;19:00;7;112
06.05.2017;19:00;19:30;11;106
06.05.2017;19:30;20:00;6;81
06.05.2017;20:00;20:30;50;144
06.05.2017;20:30;21:00;54;135
06.05.2017;21:00;21:30;21;147
06.05.2017;21:30;22:00;7;150
06.05.2017;22:00;22:30;113;149
06.05.2017;22:30;23:00;32;79
06.05.2017;23:00;23:30;6;37
06.05.2017;23:30;0:00;14;192
06.05.2017;0:00;0:30;;
06.05.2017;0:30;1:00;;
06.05.2017;1:00;1:30;;
06.05.2017;1:30;2:00;;
06.05.2017;2:00;2:30;;
06.05.2017;2:30;3:00;;
06.05.2017;3:00;3:30;;
06.05.2017;3:30;4:00;;
06.05.2017;4:00;4:30;23;37
06.05.2017;4:30;5:00;;
06.05.2017;5:00;5:30;;
06.05.2017;5:30;6:00;4;111
06.05.2017;6:00;6:30;;
06.05.2017;6:30;7:00;;
06.05.2017;7:00;7:30;;
06.05.2017;7:30;8:00;34;73
06.05.2017;8:00;8:30;;
06.05.2017;8:30;9:00;12;57
06.05.2017;9:00;9:30;31;65
06.05.2017;9:30;10:00;33;82
06.05.2017;10:00;10:30;2;138
06.05.2017;10:30;11:00;7;168
06.05.2017;11:00;11:30;29;54
06.05.2017;11:30;12:00;10;140
06.05.2017;12:00;12:30;14;70
06.05.2017;12:30;13:00;75;94
06.05.2017;13:00;13:30;19;154
06.05.2017;13:30;14:00;;
06.05.2017;14:00;14:30;;
06.05.2017;14:30;15:00;9;81
06.05.2017;15:00;15:30;;
06.05.2017;15:30;16:00;7;38
06.05.2017;16:00;16:30;;
06.05.2017;16:30;17:00;31;101
06.05.2017;17:00;17:30;53;111
06.05.2017;17:30;18:00;;
06.05.2017;18:00;18:30;5;163
06.05.2017;18:30;19:00;;
06.05.2017;19:00;19:30;;
06.05.2017;19:30;20:00;;
06.05.2017;20:00;20:30;;
06.05.2017;20:30;21:00;;
06.05.2017;21:00;21:30;;
06.05.2017;21:30;22:00;2;110
06.05.2017;22:00;22:30;;
06.05.2017;22:30;23:00;8;411
06.05.2017;23:00;23:30;10;205
06.05.2017;23:30;0:00;;
06.05.2017;0:00;0:30;;
06.05.2017;0:30;1:00;;
06.05.2017;1:00;1:30;;
06.05.2017;1:30;2:00;;
06.05.2017;2:00;2:30;;
06.05.2017;2:30;3:00;;
06.05.2017;3:00;3:30;;
06.05.2017;3:30;4:00;;
06.05.2017;4:00;4:30;;
06.05.2017;4:30;5:00;;
06.05.2017;5:00;5:30;;
06.05.2017;5:30;6:00;;
06.05.2017;6:00;6:30;;
06.05.2017;6:30;7:00;;
06.05.2017;7:00;7:30;;
06.05.2017;7:30;8:00;;
06.05.2017;8:00;8:30;;
06.05.2017;8:30;9:00;;
06.05.2017;9:00;9:30;;
06.05.2017;9:30;10:00;82;43
06.05.2017;10:00;10:30;;
06.05.2017;10:30;11:00;218;139
06.05.2017;11:00;11:30;378;43
06.05.2017;11:30;12:00;;
06.05.2017;12:00;12:30;;
06.05.2017;12:30;13:00;102;25
06.05.2017;13:00;13:30;;
06.05.2017;13:30;14:00;;
06.05.2017;14:00;14:30;39;32
06.05.2017;14:30;15:00;;
06.05.2017;15:00;15:30;;
06.05.2017;15:30;16:00;;
06.05.2017;16:00;16:30;;
06.05.2017;16:30;17:00;;
06.05.2017;17:00;17:30;13;29
06.05.2017;17:30;18:00;;
06.05.2017;18:00;18:30;;
06.05.2017;18:30;19:00;;
06.05.2017;19:00;19:30;;
06.05.2017;19:30;20:00;;
06.05.2017;20:00;20:30;;
06.05.2017;20:30;21:00;;
06.05.2017;21:00;21:30;;
06.05.2017;21:30;22:00;;
06.05.2017;22:00;22:30;;
06.05.2017;22:30;23:00;;
06.05.2017;23:00;23:30;;
06.05.2017;23:30;0:00;;
07.05.2017;0:00;0:30;8;241
07.05.2017;0:30;1:00;16;225
07.05.2017;1:00;1:30;42;66
07.05.2017;1:30;2:00;5;157
07.05.2017;2:00;2:30;;
07.05.2017;2:30;3:00;;
07.05.2017;3:00;3:30;6;658
07.05.2017;3:30;4:00;;
07.05.2017;4:00;4:30;;
07.05.2017;4:30;5:00;;
07.05.2017;5:00;5:30;17;110
07.05.2017;5:30;6:00;9;231
07.05.2017;6:00;6:30;10;129
07.05.2017;6:30;7:00;13;64
07.05.2017;7:00;7:30;7;130
07.05.2017;7:30;8:00;48;151
07.05.2017;8:00;8:30;39;166
07.05.2017;8:30;9:00;69;107
07.05.2017;9:00;9:30;28;169
07.05.2017;9:30;10:00;368;175
07.05.2017;10:00;10:30;173;119
07.05.2017;10:30;11:00;113;108
07.05.2017;11:00;11:30;68;119
07.05.2017;11:30;12:00;12;100
07.05.2017;12:00;12:30;8;94
07.05.2017;12:30;13:00;133;106
07.05.2017;13:00;13:30;68;103
07.05.2017;13:30;14:00;14;86
07.05.2017;14:00;14:30;6;106
07.05.2017;14:30;15:00;7;135
07.05.2017;15:00;15:30;37;90
07.05.2017;15:30;16:00;10;103
07.05.2017;16:00;16:30;15;100
07.05.2017;16:30;17:00;102;130
07.05.2017;17:00;17:30;16;88
07.05.2017;17:30;18:00;69;125
07.05.2017;18:00;18:30;24;190
07.05.2017;18:30;19:00;27;127
07.05.2017;19:00;19:30;10;122
07.05.2017;19:30;20:00;9;184
07.05.2017;20:00;20:30;26;114
07.05.2017;20:30;21:00;8;112
07.05.2017;21:00;21:30;30;135
07.05.2017;21:30;22:00;8;176
07.05.2017;22:00;22:30;9;99
07.05.2017;22:30;23:00;8;228
07.05.2017;23:00;23:30;6;105
07.05.2017;23:30;0:00;26;52
07.05.2017;0:00;0:30;;
07.05.2017;0:30;1:00;;
07.05.2017;1:00;1:30;;
07.05.2017;1:30;2:00;;
07.05.2017;2:00;2:30;;
07.05.2017;2:30;3:00;;
07.05.2017;3:00;3:30;;
07.05.2017;3:30;4:00;;
07.05.2017;4:00;4:30;;
07.05.2017;4:30;5:00;;
07.05.2017;5:00;5:30;;
07.05.2017;5:30;6:00;;
07.05.2017;6:00;6:30;;
07.05.2017;6:30;7:00;;
07.05.2017;7:00;7:30;;
07.05.2017;7:30;8:00;;
07.05.2017;8:00;8:30;;
07.05.2017;8:30;9:00;11;145
07.05.2017;9:00;9:30;;
07.05.2017;9:30;10:00;186;66
07.05.2017;10:00;10:30;43;84
07.05.2017;10:30;11:00;62;65
07.05.2017;11:00;11:30;3;65
07.05.2017;11:30;12:00;64;66
07.05.2017;12:00;12:30;4;22
07.05.2017;12:30;13:00;22;43
07.05.2017;13:00;13:30;9;127
07.05.2017;13:30;14:00;15;115
07.05.2017;14:00;14:30;;
07.05.2017;14:30;15:00;;
07.05.2017;15:00;15:30;8;97
07.05.2017;15:30;16:00;6;137
07.05.2017;16:00;16:30;3;87
07.05.2017;16:30;17:00;3;149
07.05.2017;17:00;17:30;;
07.05.2017;17:30;18:00;;
07.05.2017;18:00;18:30;;
07.05.2017;18:30;19:00;;
07.05.2017;19:00;19:30;;
07.05.2017;19:30;20:00;;
07.05.2017;20:00;20:30;;
07.05.2017;20:30;21:00;;
07.05.2017;21:00;21:30;;
07.05.2017;21:30;22:00;8;59
07.05.2017;22:00;22:30;;
07.05.2017;22:30;23:00;;
07.05.2017;23:00;23:30;;
07.05.2017;23:30;0:00;;
07.05.2017;0:00;0:30;;
07.05.2017;0:30;1:00;;
07.05.2017;1:00;1:30;;
07.05.2017;1:30;2:00;;
07.05.2017;2:00;2:30;;
07.05.2017;2:30;3:00;;
07.05.2017;3:00;3:30;;
07.05.2017;3:30;4:00;;
07.05.2017;4:00;4:30;;
07.05.2017;4:30;5:00;;
07.05.2017;5:00;5:30;;
07.05.2017;5:30;6:00;;
07.05.2017;6:00;6:30;;
07.05.2017;6:30;7:00;;
07.05.2017;7:00;7:30;;
07.05.2017;7:30;8:00;;
07.05.2017;8:00;8:30;;
07.05.2017;8:30;9:00;;
07.05.2017;9:00;9:30;;
07.05.2017;9:30;10:00;;
07.05.2017;10:00;10:30;;
07.05.2017;10:30;11:00;;
07.05.2017;11:00;11:30;;
07.05.2017;11:30;12:00;;
07.05.2017;12:00;12:30;6;58
07.05.2017;12:30;13:00;3;80
07.05.2017;13:00;13:30;;
07.05.2017;13:30;14:00;5;19
07.05.2017;14:00;14:30;;
07.05.2017;14:30;15:00;;
07.05.2017;15:00;15:30;3;71
07.05.2017;15:30;16:00;;
07.05.2017;16:00;16:30;;
07.05.2017;16:30;17:00;;
07.05.2017;17:00;17:30;;
07.05.2017;17:30;18:00;;
07.05.2017;18:00;18:30;;
07.05.2017;18:30;19:00;;
07.05.2017;19:00;19:30;;
07.05.2017;19:30;20:00;4;34
07.05.2017;20:00;20:30;6;78
07.05.2017;20:30;21:00;;
07.05.2017;21:00;21:30;;
07.05.2017;21:30;22:00;;
07.05.2017;22:00;22:30;;
07.05.2017;22:30;23:00;;
07.05.2017;23:00;23:30;;
07.05.2017;23:30;0:00;;
08.05.2017;0:00;0:30;53;171
08.05.2017;0:30;1:00;;
08.05.2017;1:00;1:30;;
08.05.2017;1:30;2:00;74;83
08.05.2017;2:00;2:30;14;60
08.05.2017;2:30;3:00;;
08.05.2017;3:00;3:30;;
08.05.2017;3:30;4:00;;
08.05.2017;4:00;4:30;17;26
08.05.2017;4:30;5:00;;
08.05.2017;5:00;5:30;23;53
08.05.2017;5:30;6:00;11;49
08.05.2017;6:00;6:30;17;99
08.05.2017;6:30;7:00;11;61
08.05.2017;7:00;7:30;12;37
08.05.2017;7:30;8:00;47;62
08.05.2017;8:00;8:30;29;96
08.05.2017;8:30;9:00;33;102
08.05.2017;9:00;9:30;23;74
08.05.2017;9:30;10:00;10;72
08.05.2017;10:00;10:30;12;70
08.05.2017;10:30;11:00;19;90
08.05.2017;11:00;11:30;23;85
08.05.2017;11:30;12:00;26;85
08.05.2017;12:00;12:30;64;89
08.05.2017;12:30;13:00;52;119
08.05.2017;13:00;13:30;19;92
08.05.2017;13:30;14:00;33;110
08.05.2017;14:00;14:30;6;100
08.05.2017;14:30;15:00;8;77
08.05.2017;15:00;15:30;14;110
08.05.2017;15:30;16:00;12;131
08.05.2017;16:00;16:30;20;104
08.05.2017;16:30;17:00;16;93
08.05.2017;17:00;17:30;42;117
08.05.2017;17:30;18:00;10;85
08.05.2017;18:00;18:30;18;155
08.05.2017;18:30;19:00;10;98
08.05.2017;19:00;19:30;8;184
08.05.2017;19:30;20:00;8;124
08.05.2017;20:00;20:30;5;131
08.05.2017;20:30;21:00;10;120
08.05.2017;21:00;21:30;11;152
08.05.2017;21:30;22:00;17;99
08.05.2017;22:00;22:30;91;180
08.05.2017;22:30;23:00;25;164
08.05.2017;23:00;23:30;115;99
08.05.2017;23:30;0:00;11;59
08.05.2017;0:00;0:30;;
08.05.2017;0:30;1:00;;
08.05.2017;1:00;1:30;;
08.05.2017;1:30;2:00;;
08.05.2017;2:00;2:30;;
08.05.2017;2:30;3:00;;
08.05.2017;3:00;3:30;;
08.05.2017;3:30;4:00;17;292
08.05.2017;4:00;4:30;;
08.05.2017;4:30;5:00;;
08.05.2017;5:00;5:30;;
08.05.2017;5:30;6:00;;
08.05.2017;6:00;6:30;;
08.05.2017;6:30;7:00;;
08.05.2017;7:00;7:30;7;28
08.05.2017;7:30;8:00;;
08.05.2017;8:00;8:30;;
08.05.2017;8:30;9:00;4;60
08.05.2017;9:00;9:30;;
08.05.2017;9:30;10:00;;
08.05.2017;10:00;10:30;;
08.05.2017;10:30;11:00;;
08.05.2017;11:00;11:30;7;55
08.05.2017;11:30;12:00;31;82
08.05.2017;12:00;12:30;;
08.05.2017;12:30;13:00;7;30
08.05.2017;13:00;13:30;;
08.05.2017;13:30;14:00;13;51
08.05.2017;14:00;14:30;4;29
08.05.2017;14:30;15:00;;
08.05.2017;15:00;15:30;;
08.05.2017;15:30;16:00;;
08.05.2017;16:00;16:30;;
08.05.2017;16:30;17:00;;
08.05.2017;17:00;17:30;28;179
08.05.2017;17:30;18:00;;
08.05.2017;18:00;18:30;9;93
08.05.2017;18:30;19:00;10;229
08.05.2017;19:00;19:30;;
08.05.2017;19:30;20:00;;
08.05.2017;20:00;20:30;7;36
08.05.2017;20:30;21:00;;
08.05.2017;21:00;21:30;;
08.05.2017;21:30;22:00;;
08.05.2017;22:00;22:30;;
08.05.2017;22:30;23:00;;
08.05.2017;23:00;23:30;11;77
08.05.2017;23:30;0:00;;
08.05.2017;0:00;0:30;;
08.05.2017;0:30;1:00;;
08.05.2017;1:00;1:30;;
08.05.2017;1:30;2:00;;
08.05.2017;2:00;2:30;;
08.05.2017;2:30;3:00;;
08.05.2017;3:00;3:30;;
08.05.2017;3:30;4:00;;
08.05.2017;4:00;4:30;;
08.05.2017;4:30;5:00;;
08.05.2017;5:00;5:30;;
08.05.2017;5:30;6:00;;
08.05.2017;6:00;6:30;;
08.05.2017;6:30;7:00;;
08.05.2017;7:00;7:30;;
08.05.2017;7:30;8:00;;
08.05.2017;8:00;8:30;;
08.05.2017;8:30;9:00;;
08.05.2017;9:00;9:30;;
08.05.2017;9:30;10:00;;
08.05.2017;10:00;10:30;;
08.05.2017;10:30;11:00;;
08.05.2017;11:00;11:30;;
08.05.2017;11:30;12:00;;
08.05.2017;12:00;12:30;8;24
08.05.2017;12:30;13:00;;
08.05.2017;13:00;13:30;;
08.05.2017;13:30;14:00;77;93
08.05.2017;14:00;14:30;;
08.05.2017;14:30;15:00;;
08.05.2017;15:00;15:30;36;19
08.05.2017;15:30;16:00;;
08.05.2017;16:00;16:30;;
08.05.2017;16:30;17:00;;
08.05.2017;17:00;17:30;8;55
08.05.2017;17:30;18:00;;
08.05.2017;18:00;18:30;;
08.05.2017;18:30;19:00;;
08.05.2017;19:00;19:30;;
08.05.2017;19:30;20:00;;
08.05.2017;20:00;20:30;;
08.05.2017;20:30;21:00;;
08.05.2017;21:00;21:30;;
08.05.2017;21:30;22:00;;
08.05.2017;22:00;22:30;;
08.05.2017;22:30;23:00;;
08.05.2017;23:00;23:30;;
08.05.2017;23:30;0:00;;
09.05.2017;0:00;0:30;;
09.05.2017;0:30;1:00;9;221
09.05.2017;1:00;1:30;12;185
09.05.2017;1:30;2:00;;
09.05.2017;2:00;2:30;;
09.05.2017;2:30;3:00;;
09.05.2017;3:00;3:30;;
09.05.2017;3:30;4:00;;
09.05.2017;4:00;4:30;;
09.05.2017;4:30;5:00;;
09.05.2017;5:00;5:30;6;3
09.05.2017;5:30;6:00;7;127
09.05.2017;6:00;6:30;;
09.05.2017;6:30;7:00;16;124
09.05.2017;7:00;7:30;10;84
09.05.2017;7:30;8:00;26;111
09.05.2017;8:00;8:30;13;109
09.05.2017;8:30;9:00;4;90
09.05.2017;9:00;9:30;7;155
09.05.2017;9:30;10:00;21;92
09.05.2017;10:00;10:30;9;110
09.05.2017;10:30;11:00;9;131
09.05.2017;11:00;11:30;12;106
09.05.2017;11:30;12:00;10;129
09.05.2017;12:00;12:30;23;117
09.05.2017;12:30;13:00;12;109
09.05.2017;13:00;13:30;14;96
09.05.2017;13:30;14:00;26;183
09.05.2017;14:00;14:30;18;140
09.05.2017;14:30;15:00;9;111
09.05.2017;15:00;15:30;7;94
09.05.2017;15:30;16:00;4;117
09.05.2017;16:00;16:30;15;96
09.05.2017;16:30;17:00;7;92
09.05.2017;17:00;17:30;18;178
09.05.2017;17:30;18:00;64;159
09.05.2017;18:00;18:30;4;110
09.05.2017;18:30;19:00;10;158
09.05.2017;19:00;19:30;4;121
09.05.2017;19:30;20:00;10;102
09.05.2017;20:00;20:30;6;119
09.05.2017;20:30;21:00;9;108
09.05.2017;21:00;21:30;41;108
09.05.2017;21:30;22:00;28;150
09.05.2017;22:00;22:30;34;60
09.05.2017;22:30;23:00;5;100
09.05.2017;23:00;23:30;;
09.05.2017;23:30;0:00;7;47
09.05.2017;0:00;0:30;;
09.05.2017;0:30;1:00;;
09.05.2017;1:00;1:30;;
09.05.2017;1:30;2:00;;
09.05.2017;2:00;2:30;;
09.05.2017;2:30;3:00;;
09.05.2017;3:00;3:30;;
09.05.2017;3:30;4:00;;
09.05.2017;4:00;4:30;;
09.05.2017;4:30;5:00;;
09.05.2017;5:00;5:30;;
09.05.2017;5:30;6:00;;
09.05.2017;6:00;6:30;;
09.05.2017;6:30;7:00;;
09.05.2017;7:00;7:30;100;101
09.05.2017;7:30;8:00;;
09.05.2017;8:00;8:30;;
09.05.2017;8:30;9:00;;
09.05.2017;9:00;9:30;3;64
09.05.2017;9:30;10:00;;
09.05.2017;10:00;10:30;;
09.05.2017;10:30;11:00;;
09.05.2017;11:00;11:30;5;155
09.05.2017;11:30;12:00;;
09.05.2017;12:00;12:30;;
09.05.2017;12:30;13:00;;
09.05.2017;13:00;13:30;;
09.05.2017;13:30;14:00;;
09.05.2017;14:00;14:30;;
09.05.2017;14:30;15:00;;
09.05.2017;15:00;15:30;;
09.05.2017;15:30;16:00;;
09.05.2017;16:00;16:30;;
09.05.2017;16:30;17:00;;
09.05.2017;17:00;17:30;;
09.05.2017;17:30;18:00;;
09.05.2017;18:00;18:30;;
09.05.2017;18:30;19:00;12;182
09.05.2017;19:00;19:30;2;40
09.05.2017;19:30;20:00;;
09.05.2017;20:00;20:30;8;92
09.05.2017;20:30;21:00;;
09.05.2017;21:00;21:30;;
09.05.2017;21:30;22:00;;
